coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,2021,,02F7,4,,,WEB*,,INTRO FINAN ACCOUNTNG,"Goslinga,Jill Kristen;",,,,
MAR,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Cooke,Alan David Judkins;",,,,
MAR,5806,,DEPT,2,M W,4-5,HGS,240,PROB/METH MARKET MANA,"Alba,Joseph W;",,,,
MAR,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Lutz,Richard J;",,,,
MAR,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Sela,Aner;",,,,
MAR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Sela,Aner;",,,,
MAR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Sela,Aner;",,,,
MAR,2951,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,"Cooke,Alan David Judkins;",,,,
MAR,3023,,8155,4,,,WEB,,PRIN OF MARKETING,"Cooke,Alan David Judkins;",,,,
MAR,3023,,8358,4,,,WEB,,PRIN OF MARKETING,"Cooke,Alan David Judkins;",,,,
MAR,3023,,DEPT,4,,,WEB,,PRIN OF MARKETING,"Cooke,Alan David Judkins;",,,,
MAR,3231,,7203,4,TBA,,,,INTR RETAIL SYS/MANAG,"Goodman,Betsy A;",,,,
MAR,3231,,DEPT,4,,,WEB,,INTR RETAIL SYS/MANAG,"Goodman,Betsy A;",,,,
MAR,4905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Lutz,Richard J;",,,,
MAR,4945,,DEPT,VAR,TBA,,,,RETAIL MANAGE INTERN,"Schulz,Cecilia M;",,,,
MAR,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Cooke,Alan David Judkins;",,,,
MAR,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Lutz,Richard J;",,,,
MAR,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Sela,Aner;",,,,
MAR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Sela,Aner;",,,,
MAR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Sela,Aner;",,,,
MMC,6426,,DEPT,3,T,3-5,WEIM,1090,QUALITATIVE RESEARCH,"Chen,Huan;",R,3-4,WEIM,1090
MMC,6455,,0052,3,W,2-4,WEIM,3324,MASS COMM STATISTICS,"Waddell,Thomas F;",R,6-7,WEIM,3324
MMC,6905,,DEPT,VAR,TBA,,,,PRO MASTER'S PRACT.,STAFF;,,,,
MMC,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MMC,6936,,DEPT,3,TBA,,,,PRO MAMC CAPSTONE,"Green,Gary W;Grogan,Bridget A;",,,,
MMC,6949,,DEPT,VAR,TBA,,,,PROFESSIONL INTERNSHP,STAFF;,,,,
MMC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MMC,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
MMC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MMC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
RTV,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
MMC,5308,,DEPT,3,T,4-6,WEIM,G030,COMMUNCTG FOR SUCCESS,"Chernin,Kelly A;",R,4-5,WEIM,G030
MMC,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MMC,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MMC,6949,,DEPT,VAR,TBA,,,,PROFESSIONL INTERNSHP,STAFF;,,,,
MMC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MMC,6973,,DEPT,3,TBA,,,,PROJ LIEU OF THESIS,"Green,Gary W;Grogan,Bridget A;",,,,
MMC,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
MMC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MMC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
RTV,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
MMC,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MMC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
MMC,6936,,DEPT,3,TBA,,,,NEUROSCIENCE IN COMM,STAFF;,,,,
MMC,6936,,DEPT,3,TBA,,,,SCIENCE POLICY,"Treise,Deborah M;",,,,
MMC,6949,,DEPT,VAR,TBA,,,,PROFESSIONL INTERNSHP,STAFF;,,,,
MMC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MMC,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
MMC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MMC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
RTV,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,STAFF;,,,,
EMA,3010,,8E43,3,M W F,5,PUGH,170,MATERIALS,STAFF;,,,,
EMA,6507,,7C13,3,T,4,CSE,E112,SCAN ELECTRON MICROSC,"Hays,David C;",,,WEB*,
EMA,6507,,DEPT,3,,,WEB,,SCAN ELECTRON MICROSC,"Hays,David C;",,,,
EMA,6507,,DEPT,3,,,WEB,,SCAN ELECTRON MICROSC,"Hays,David C;",,,,
EMA,7980,,8H88,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
MAA,4402,,0672,3,MTWRF,4,LIT,0127,FUNCTIONS COMPLEX VAR,STAFF;,,,,
MAA,5404,,0673,3,MTWRF,4,LIT,0127,INTRO COMPLEX VAR,STAFF;,,,,
MAE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
MAE,6943,,DEPT,3,TBA,,,,INTERNSHIP COLL TEACH,STAFF;,,,,
MAP,2302,,0138,3,MTWRF,2,LIT,0125,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,2302,,0139,3,MTWRF,3,LIT,0127,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,2302,,0693,3,MTWRF,4,LIT,0125,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,4305,,0642,3,MTWRF,5,LIT,0113,DIF EQUA EG & PHY SCI,STAFF;,,,,
MAP,5304,,0643,3,MTWRF,5,LIT,0113,INTERMED DIFF EQUATNS,STAFF;,,,,
MAP,6941,,DEPT,VAR,TBA,,,,INTERNSHIP APPL MATH,STAFF;,,,,
MAT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,4911,,DEPT,VAR,TBA,,,,UG RES MATH,STAFF;,,,,
MAT,6905,,DEPT,3,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
MAT,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MAT,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MAT,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
MGF,1107,,0057,3,MTWRF,2,LIT,0127,MATH FOR LS MAJORS 2,STAFF;,,,,
MHF,3202,,DEPT,3,MTWRF,3,LIT,0125,SETS & LOGIC,STAFF;,,,,
MAC,1105,,DEPT,3,MTWRF,2,LIT,0223,BASIC COLLEGE ALGEBRA,STAFF;,MTWRF,3,CSE,E231
MAC,1105,,DEPT,3,MTWRF,3,CSE,E231,BASIC COLLEGE ALGEBRA,STAFF;,MTWRF,4,LIT,0233
MAC,1114,,4C66,2,,,WEB,,TRIGONOMETRY,STAFF;,,,,
MAC,1114,,4756,2,MT RF,1,LIT,0125,TRIGONOMETRY,STAFF;,,,,
MAC,1140,,4E79,3,MTWRF,3,LIT,0127,PRECALCULUS ALGEBRA,STAFF;,,,,
MAC,1140,,4760,3,MTWRF,4,LIT,0125,PRECALCULUS ALGEBRA,STAFF;,,,,
MAC,1140,,DEPT,3,MTWRF,3-4,LIT,0235,PRECALCULUS ALGEBRA,STAFF;,M W F,4,CSE,E231
MAC,1147,,4F35,4,MTWRF,3,LIT,0113,PRECALC ALG & TRIG,STAFF;,T R,2,LIT,0127
MAC,1147,,4764,4,MTWRF,3,LIT,0113,PRECALC ALG & TRIG,STAFF;,T R,4,LIT,0127
MAC,2233,,4767,3,MTWRF,3,LIT,0217,SURVEY OF CALCULUS 1,STAFF;,,,,
MAC,2311,,DEPT,4,MTWRF,4,LIT,0221,ANALYT GEOM & CALC 1,STAFF;,T R,2,LIT,0221
MAC,2311,,DEPT,4,MTWRF,3,LIT,0219,ANALYT GEOM & CALC 1,STAFF;,M W,2,LIT,0219
MAE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
MAE,6943,,DEPT,3,TBA,,,,INTERNSHIP COLL TEACH,STAFF;,,,,
MAP,2302,,4D15,3,MTWRF,2,LIT,0125,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,2302,,4D16,3,MTWRF,3,LIT,0125,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,2302,,4787,3,MTWRF,4,LIT,0207,ELEM DIFF EQUATIONS,STAFF;,,,,
MAP,6941,,DEPT,VAR,TBA,,,,INTERNSHIP APPL MATH,STAFF;,,,,
MAS,4203,,4D70,3,MTWRF,5,LIT,0127,INTRO NUMBER THEORY,STAFF;,,,,
MAT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,4911,,DEPT,VAR,TBA,,,,UG RES MATH,STAFF;,,,,
MAT,6905,,DEPT,3,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
MAT,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MAT,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MAT,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
MGF,1106,,4C78,3,,,WEB,,MATH FOR LS MAJORS 1,STAFF;,,,,
MGF,1107,,DEPT,3,MTWRF,2,LIT,0205,MATH FOR LS MAJORS 2,STAFF;,,,,
MGF,1107,,4004,3,MTWRF,4,LIT,0205,MATH FOR LS MAJORS 2,STAFF;,,,,
MHF,3202,,4125,3,MTWRF,3,LIT,0205,SETS & LOGIC,STAFF;,,,,
MAA,4103,,8302,3,M W F,1,LIT,0127,INTRO ADV CALC E&PS 2,STAFF;,,,,
MAA,5105,,711E,3,M W F,1,LIT,0127,ADVANCED CALCULUS 2,STAFF;,,,,
MAC,1105,,7E89,3,,,WEB,,BASIC COLLEGE ALGEBRA,STAFF;,,,,
MAC,1140,,7E90,3,,,WEB,,PRECALCULUS ALGEBRA,STAFF;,,,,
MAC,1147,,7B24,4,,,WEB,,PRECALC ALG & TRIG,STAFF;,,,,
MAC,1147,,8308,4,MT RF,4,LIT,0217,PRECALC ALG & TRIG,STAFF;,,,,
MAC,2233,,7C18,3,,,WEB,,SURVEY OF CALCULUS 1,STAFF;,,,,
MAC,2234,,7C23,3,,,WEB,,SURVEY OF CALCULUS 2,STAFF;,,,,
MAC,2234,,9226,3,M W F,2,LIT,0217,SURVEY OF CALCULUS 2,STAFF;,,,,
MAC,2311,,7B31,4,,,WEB,,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2311,,74F0,4,MT RF,2,LIT,0233,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2311,,8313,4,MT RF,3,LIT,0221,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2311,,8316,4,MT RF,3,MAT,0002,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2311,,8317,4,MT RF,4,LIT,0223,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2311,,9224,4,MT RF,5,LIT,0221,ANALYT GEOM & CALC 1,STAFF;,,,,
MAC,2312,,7E97,4,,,WEB,,ANALYT GEOM & CALC 2,STAFF;,,,,
MAC,2312,,73G5,4,MT RF,2,LIT,0235,ANALYT GEOM & CALC 2,STAFF;,,,,
MAC,2312,,8320,4,MT RF,3,MAT,0003,ANALYT GEOM & CALC 2,STAFF;,,,,
MAC,2312,,8321,4,MT  F,4,LIT,0219,ANALYT GEOM & CALC 2,STAFF;,R,4,ARCH,0116
MAC,2312,,8322,4,MT RF,5,LIT,0219,ANALYT GEOM & CALC 2,STAFF;,,,,
MAC,2313,,7F02,4,,,WEB,,ANALYT GEOM & CALC 3,STAFF;,,,,
MAC,2313,,73E5,4,MT RF,3,MAT,0004,ANALYT GEOM & CALC 3,STAFF;,,,,
MAC,2313,,73G6,4,MT RF,4,MAT,0004,ANALYT GEOM & CALC 3,STAFF;,,,,
MAC,2313,,8325,4,MT RF,4,MAT,0005,ANALYT GEOM & CALC 3,STAFF;,,,,
MAC,2313,,8326,4,MT RF,5,LIT,0235,ANALYT GEOM & CALC 3,STAFF;,,,,
MAE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
MAE,6943,,DEPT,3,TBA,,,,INTERNSHIP COLL TEACH,STAFF;,,,,
MAP,6941,,DEPT,VAR,TBA,,,,INTERNSHIP APPL MATH,STAFF;,,,,
MAS,3114,,73E4,3,,,WEB,,COMPUTATNL LINEAR ALG,STAFF;,,,,
MAS,4105,,8384,4,MT RF,3,MAT,0005,LINEAR ALGEBRA 1,STAFF;,,,,
MAS,4301,,8385,3,M W F,2,LIT,0207,ABSTRACT ALGEBRA 1,STAFF;,,,,
MAT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,4911,,DEPT,VAR,TBA,,,,UG RES MATH,STAFF;,,,,
MAT,6905,,DEPT,3,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
MAT,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
MAT,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
MAT,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
MAT,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EAS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
EAS,6905,,0477,VAR,TBA,,,,AEROSPACE RESEARCH,STAFF;,,,,
EAS,6971,,048B,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EAS,7979,,048C,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EAS,7980,,048D,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EML,4905,,DEPT,VAR,TBA,,,,INDIV PROB MECH ENGR,STAFF;,,,,
EML,4945,,DEPT,1,TBA,,,,PRACT WORK MECH ENGR,STAFF;,,,,
EML,6905,,048E,VAR,TBA,,,,INDV PROJ MECH ENGR,STAFF;,,,,
EML,6971,,048F,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EML,7979,,0216,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EML,7980,,048G,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EAS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
EAS,6905,,4H09,VAR,TBA,,,,AEROSPACE RESEARCH,STAFF;,,,,
EAS,6971,,4H10,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EAS,7979,,4H21,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EAS,7980,,4H27,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EML,3100,,4C54,3,MTWRF,5,NEB,0202,THERMODYNAMICS 1,STAFF;,,,,
EML,4905,,DEPT,VAR,TBA,,,,INDIV PROB MECH ENGR,STAFF;,,,,
EML,4945,,DEPT,1,TBA,,,,PRACT WORK MECH ENGR,STAFF;,,,,
EML,6905,,4H31,VAR,TBA,,,,INDV PROJ MECH ENGR,STAFF;,,,,
EML,6971,,4H35,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EML,7979,,4388,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EML,7980,,4G10,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EAS,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
EAS,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
EAS,6905,,7571,VAR,TBA,,,,AEROSPACE RESEARCH,STAFF;,,,,
EAS,6971,,8C85,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EAS,7979,,7577,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EAS,7980,,8515,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGM,2511,,712F,3,T,2-3,TUR,L007,ENGR MECH-STATICS,STAFF;,R,2,TUR,L007
EGM,3344,,74DA,3,M W F,2,MAEA,0303,INTRO NUM METH ENGR,STAFF;,,,,
EGM,3401,,8C48,3,T,4,TUR,L011,ENGINEER MECH DYNAMIC,STAFF;,R,3-4,TUR,L011
EGM,3520,,7F60,3,M W F,3,TUR,L011,MECHANICS OF MATERIAL,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EGN,5949,,DEPT,VAR,TBA,,,,PRAC/INTERN/COOP WORK,STAFF;,,,,
EGN,6913,,DEPT,VAR,TBA,,,,ENGINEERING GRAD RSCH,STAFF;,,,,
EML,2023,,7B29,3,M W F,4,MAEB,0211,COMPU AIDED GRAPH/DES,STAFF;,,,,
EML,2322L,,74BC,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,T,3-4,MAEC,0002
EML,2322L,,77CG,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,T,5-6,MAEC,0002
EML,2322L,,7817,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,W,1-2,MAEC,0002
EML,2322L,,8793,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,W,3-4,MAEC,0002
EML,2322L,,8819,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,W,5-6,MAEC,0002
EML,2322L,,8826,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,R,1-2,MAEC,0002
EML,2322L,,8982,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,R,3-4,MAEC,0002
EML,2322L,,8983,2,T,2,NPB,1001,DESIGN & MANUFAC LAB,STAFF;,R,5-6,MAEC,0002
EML,3301C,,7F61,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,T,4-5,NSC,0316
EML,3301C,,7H06,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,T,6-7,NSC,0316
EML,3301C,,704D,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,W,2-3,NSC,0316
EML,3301C,,71EC,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,W,4-5,NSC,0316
EML,3301C,,73ED,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,W,6-7,NSC,0316
EML,3301C,,733C,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,R,1-2,NSC,0316
EML,3301C,,7334,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,R,4-5,NSC,0316
EML,3301C,,8C49,3,T R,3,MAEA,0303,MECH OF MATERIALS LAB,STAFF;,R,6-7,NSC,0316
EML,4147C,,71E3,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,2,NSC,0312
EML,4147C,,71E4,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,3,NSC,0312
EML,4147C,,71E5,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,4,NSC,0312
EML,4147C,,71E6,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,5,NSC,0312
EML,4147C,,71E9,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,6,NSC,0312
EML,4147C,,7339,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,W,7,NSC,0312
EML,4147C,,734B,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,2,NSC,0312
EML,4147C,,7378,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,3,NSC,0312
EML,4147C,,739A,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,4,NSC,0312
EML,4147C,,739F,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,5,NSC,0312
EML,4147C,,8C50,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,6,NSC,0312
EML,4147C,,8C51,3,T,5-6,MAEB,0211,THERMAL SCI DES/LAB,STAFF;,R,7,NSC,0312
EML,4312,,8C52,3,M W F,6,MAEB,0211,CONTROL MECH ENGR SYS,STAFF;,,,,
EML,4905,,DEPT,VAR,TBA,,,,INDIV PROB MECH ENGR,STAFF;,,,,
EML,4930,,DEPT,3,M W F,4,MAEA,0303,SPECIAL TOPICS,STAFF;,,,,
EML,4945,,DEPT,1,TBA,,,,PRACT WORK MECH ENGR,STAFF;,,,,
EML,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
EML,6905,,7826,VAR,TBA,,,,INDV PROJ MECH ENGR,STAFF;,,,,
EML,6934,,DEPT,3,,,WEB,,INDUSTRY PRACTICUM,STAFF;,,,,
EML,6934,,DEPT,3,,,WEB,,INDUSTRY PRACTICUM,"Ehlers,Karen Janine;",,,,
EML,6934,,DEPT,3,,,WEB,,INDUSTRY PRACTICUM,"Ehlers,Karen Janine;",,,,
EML,6971,,7828,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EML,7979,,7829,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EML,7980,,7830,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 1,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 1C,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 1G,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 1H,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 1J,STAFF;,,,,
MDC,7203,,DEPT,4,TBA,,,,MED R 2,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM IS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM IS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,DERM IS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED CIS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 1,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 10J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 12,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 18,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 1J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 2,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 24,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 34,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 35,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 36,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 38,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 39,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 3J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 4,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 42,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 42J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 44,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 45,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 46,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 4J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 5,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 6,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 6J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 7,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 7J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 8,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 9,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED E 9J,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED EXT,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED IS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED IS,STAFF;,,,,
MDT,7200,,DEPT,VAR,TBA,,,,MED IS,STAFF;,,,,
GMS,6099,,DEPT,3,,,WEB,,RES MTHDS GERONTOLOGY,"Xiao,Rui;",,,,
GMS,6483,,DEPT,3,,,WEB,,AGING: THEORIES,"Mankowski,Robert Tomasz;",,,,
GMS,6484,,DEPT,3,,,WEB,,AGING: DISEASES,"Solberg,Laurence Michael;",,,,
GMS,6484,,DEPT,3,,,WEB,,AGING: DISEASES,"Solberg,Laurence Michael;",,,,
GMS,6486,,DEPT,3,,,WEB,,BIOLOGY OF AGING,"Someya,Shinichi;",,,,
GMS,6487,,DEPT,3,,,WEB,,ANTI-AGING INT,"Xiao,Rui;",,,,
GMS,6715,,DEPT,3,,,WEB,,AGING:HEALTHY AGING I,"Anton,Stephen D;",,,,
